"","win_num","trans_num","winrate","return","ann_return"
"KMB",17,39,0.435897435897436,0.0777132887385507,0.343321502277896
"KIM",7,9,0.777777777777778,0.26575098442923,0.181916982077363
"KMI",4,5,0.8,0.116349140566336,0.558833533985916
"KLAC",13,17,0.764705882352941,0.307857510197435,0.73866053011812
"KHC",1,1,1,0.389947256446285,0.259727643435938
"KR",24,27,0.888888888888889,0.168237652176259,0.680273391527901
"LHX",24,34,0.705882352941177,0.0926321510286052,0.55530138163872
"LH",11,15,0.733333333333333,0.12331673692266,0.27836257689451
"LRCX",24,27,0.888888888888889,0.397570502116415,1.21138020642684
"LW",3,4,0.75,0.197288306164129,0.723455454488175
"LVS",3,5,0.6,0.188707083383542,1.14907130333013
"LEG",13,19,0.684210526315789,0.163153437094737,1.67465192766564
"LDOS",4,8,0.5,0.102579862799701,0.320074987244377
"LEN",15,18,0.833333333333333,0.230104148129634,0.674106524169193
"LNC",14,18,0.777777777777778,0.127369188489777,0.551871323083115
"LIN",26,33,0.787878787878788,0.15200700877328,0.555451152235031
"LYV",8,9,0.888888888888889,0.259659700714419,0.921976336514907
"LKQ",13,13,1,0.325786241168767,0.810864343632153
"LMT",23,37,0.621621621621622,0.102572613912529,0.342754759499208
"L",11,18,0.611111111111111,0.10802659376272,0.29995843206724
"LOW",0,0,0,0,0
"LUMN",14,19,0.736842105263158,0.137865152740736,1.0118336956673
"LYB",7,9,0.777777777777778,0.152161433411883,0.849679599073379
"MTB",12,15,0.8,0.265994367873961,0.229261091738971
"MRO",8,9,0.888888888888889,0.268334419290952,0.535291466636966
"MPC",12,15,0.8,0.100733512020786,0.640389208225867
"MKTX",13,17,0.764705882352941,0.209306263945499,1.19235797972409
"MAR",10,16,0.625,0.0955157832449059,0.364763725102413
"MMC",18,29,0.620689655172414,0.0807494999414732,0.731282076323417
"MLM",8,9,0.888888888888889,0.338680990495123,0.304727377713805
"MAS",12,20,0.6,0.105904722680557,1.29879580717462
"MA",17,20,0.85,0.161120258263471,1.46981516584364
"MTCH",21,24,0.875,0.209359634026935,0.637884565099253
"MKC",19,25,0.76,0.122269208881529,0.545648033207861
"MCD",25,35,0.714285714285714,0.155363924983601,0.225251578429793
"MCK",12,16,0.75,0.137871709122264,0.709772161779584
"MDT",20,33,0.606060606060606,0.152350657685667,0.492288449869576
"MRK",16,22,0.727272727272727,0.179351860752978,0.452515540869126
"MET",6,9,0.666666666666667,0.157244097107636,0.965905670526196
"MTD",28,32,0.875,0.106538144831747,0.630091532152558
"MGM",8,12,0.666666666666667,0.291258397945459,0.292962926592307
"MCHP",21,25,0.84,0.189038315068672,0.996511309056411
"MU",7,7,1,0.418196199722596,0.728985685675574
"MSFT",27,32,0.84375,0.199146148760472,0.824958325243904
"MAA",11,16,0.6875,0.142543085602745,0.196658014134374
"MRNA",5,6,0.833333333333333,0.399901356414642,4.57736269015871
"MHK",15,18,0.833333333333333,0.248780885990238,0.502187276999563
"TAP",12,19,0.631578947368421,0.0961842701907148,1.3618414577125
"MDLZ",13,20,0.65,0.064764896793823,0.441723170939197
"MPWR",11,11,1,0.612411501463044,0.929834701120065
"MNST",14,14,1,0.766382145740526,0.996952116703003
"MCO",16,30,0.533333333333333,0.0946960329476167,0.724761908589685
"MS",14,16,0.875,0.145741387156395,1.31974764035037
"MSI",10,16,0.625,0.253393196858875,0.660733061943007
"MSCI",14,19,0.736842105263158,0.147195433320466,0.876792939621663
"NDAQ",11,15,0.733333333333333,0.168027346594224,0.892445287394723
"NTAP",6,6,1,2.16306315937717,2.29041025698782
"NFLX",17,18,0.944444444444444,0.351808127485502,0.982643530359384
"NWL",10,12,0.833333333333333,0.286608770478122,1.68304228725033
"NEM",7,9,0.777777777777778,0.114803334194973,0.464388995133821
"NWSA",1,1,1,0.0964530802738019,0.414180874116914
"NWS",3,3,1,0.125542017323475,0.745241878027283
"NEE",22,29,0.758620689655172,0.12821293933376,0.607224749521821
