"","win_num","trans_num","winrate","return","ann_return"
"ROST",26,33,0.787878787878788,0.236440199870813,0.743721931215218
"SGEN",19,19,1,0.243848917144324,1.26791370992193
"SIRI",5,5,1,1.32204150217044,0.998883747101543
"SWKS",9,9,1,0.417091301113064,0.845783388871259
"SPLK",9,10,0.9,0.140498538977573,1.40572804504936
"SBUX",28,33,0.848484848484849,0.180620695247926,0.608731771870304
"SNPS",20,24,0.833333333333333,0.138780701188825,0.58299772839044
"TMUS",6,6,1,0.164355555709087,0.867707203431326
"TSLA",12,15,0.8,0.454118014414664,2.78703571687923
"TXN",20,24,0.833333333333333,0.181202869582967,1.17476319244294
"TCOM",18,19,0.947368421052632,0.151780875421563,0.731009570402675
"VRSN",4,4,1,0.713611555707209,2.20683636447825
"VRSK",13,15,0.866666666666667,0.132987753855524,0.316013392586707
"VRTX",15,15,1,0.345244333185128,0.280281274040897
"WBA",15,24,0.625,0.187261756651506,0.423730152141445
"WDAY",13,17,0.764705882352941,0.135290128349389,0.827682763489942
"XEL",14,19,0.736842105263158,0.100842921435946,0.26925053647526
"XLNX",11,13,0.846153846153846,0.46092024465761,0.622182706164991
"ZM",1,2,0.5,1.09419152282762,0.922392281579591
"overall",1497,1863,0.803542673107891,0.315011611405026,1.01295848365788
