"","win_num","trans_num","winrate","return","ann_return"
"BX",3,4,0.75,-0.0119753169758323,0.178989900580639
"BXP",1,2,0.5,0.19552355871275,0.290034148160812
"BYD",2,3,0.666666666666667,0.477979242499218,0.289328729619499
"BYND",0,0,0,0,0
"C",4,6,0.666666666666667,0.11498798899746,0.0396553004822703
"CABO",0,0,0,0,0
"CACC",4,5,0.8,1.05457790554438,0.422870257023068
"CACI",5,5,1,0.825416658574898,0.740338971292788
"CADE",4,6,0.666666666666667,0.141402302414367,0.304867129609997
"CAG",3,6,0.5,0.151647008078103,0.138314057983754
"CAH",3,5,0.6,0.668336658105234,0.160299700538768
"CAKE",2,2,1,3.35194928885198,0.755554766546684
"CAL",3,7,0.428571428571429,0.156626930002241,0.843814017238068
"CALM",2,4,0.5,0.101605057683951,0.148000544784763
"CALX",0,2,0,-0.164983241235619,-0.137912217916474
"CAMP",2,5,0.4,1.20946148407668,0.338084553782345
"CAR",4,7,0.571428571428571,0.0743633218000863,0.133273227262276
"CARA",2,2,1,0.601011141903654,0.216596487762254
"CARR",0,0,0,0,0
"CARS",0,1,0,-0.504988469109304,-0.417015364762208
"CASH",4,10,0.4,0.131554569225978,0.510327066783827
"CASY",4,4,1,0.966988074049854,0.29886146040834
"CAT",5,7,0.714285714285714,0.306523207432327,0.135027628099667
"CATO",8,9,0.888888888888889,0.692835167770593,0.670851457930988
"CATY",5,6,0.833333333333333,0.518122814128608,0.421866121737556
"CB",2,2,1,1.63266843262917,0.750304724147501
"CBOE",0,1,0,-0.00230414746543783,-0.00212914892375901
"CBRE",1,1,1,7.97350993377484,3.46880944675544
"CBRL",4,6,0.666666666666667,0.13040778872067,0.0986911390889029
"CBSH",3,4,0.75,0.529153217631578,0.359706279298831
"CBT",3,6,0.5,0.199345293566083,0.72954477498438
"CBU",5,6,0.833333333333333,0.238002112481647,0.133542860502428
"CC",0,1,0,0.0036270468200541,0.0104241896796831
"CCI",1,2,0.5,-0.0876392080344954,-0.152430734950391
"CCK",1,2,0.5,-0.121693121693122,-0.0566307635089685
"CCL",3,5,0.6,0.339848954835104,0.191235304458108
"CCMP",4,5,0.8,0.236551637888642,0.267901019759569
"CCOI",2,3,0.666666666666667,0.0350168847965658,0.134392222524648
"CCRN",4,5,0.8,0.231009885733231,0.848002176130701
"CCS",1,1,1,0.454092526690391,0.733379523194659
"CCSI",0,0,0,0,0
"CDAY",1,1,1,0.530782785077674,1.38382654680965
"CDK",0,1,0,-0.0170676944876066,-0.0247210654284778
"CDMO",2,4,0.5,3.53352250759368,0.850322642380525
"CDNS",2,4,0.5,0.00916358582122209,0.0871438370532445
"CDW",1,1,1,0.102606252329047,0.513031261645233
"CE",2,2,1,0.646585179005174,0.51192682052046
"CEG",0,0,0,0,0
"CEIX",0,0,0,0,0
"CELH",3,4,0.75,0.802369505494506,0.688363176219274
"CENT",3,6,0.5,0.230690172408913,0.241933516406814
"CENTA",1,1,1,0.336521739130435,2.7295652173913
"CENX",1,2,0.5,-0.167047227926078,-0.110073365082764
"CERN",6,6,1,0.529383552995365,0.603453071950736
"CERT",0,0,0,0,0
"CEVA",2,4,0.5,-0.00218802450108321,0.100278896513256
"CF",1,3,0.333333333333333,0.00140782791888235,0.0293312214451596
"CFFN",5,5,1,0.163162565226281,0.509939564997589
"CFG",1,1,1,0.129018702581163,0.78486377403541
"CFR",3,3,1,0.433178658201846,0.554203349724138
"CFX",0,2,0,-0.175536240073748,-0.100673920299266
"CG",1,1,1,0.57860824742268,0.453201738861112
"CGNX",2,4,0.5,0.0992916759558687,0.369028706100893
"CHCO",2,4,0.5,0.00621869000552477,0.159537110340869
"CHCT",0,0,0,0,0
"CHD",5,5,1,0.347980915457301,0.243111054914635
"CHDN",6,7,0.857142857142857,0.253924164463675,0.474862937321107
"CHE",5,6,0.833333333333333,0.363194822272047,0.127703992342586
"CHEF",3,3,1,0.843143781697554,1.50093963007227
"CHGG",0,0,0,0,0
"CHH",4,6,0.666666666666667,0.193446638283264,0.462509045896888
"CHKP",1,2,0.5,0.186509654751992,0.427879071442207
"CHNG",0,0,0,0,0
"CHPT",0,0,0,0,0
"CHRS",1,1,1,1.33646330203443,2.59472928320514
"CHRW",1,1,1,0.207931456548348,0.0993389812043808
"CHS",2,3,0.666666666666667,1.31612196791886,0.234934497367839
"CHTR",2,2,1,0.644514413554967,0.357329938237838
"CHUY",1,1,1,0.25288462754253,0.603286856555709
"CHX",0,0,0,0,0
"CI",6,8,0.75,0.169774493031666,0.17692356838849
"CIEN",2,4,0.5,0.147506179873129,0.159701889388354
"CINF",5,6,0.833333333333333,0.12960179790125,0.164006662585569
"CIR",4,5,0.8,0.902627364222892,0.460709991031533
"CIVI",0,0,0,0,0
"CL",8,9,0.888888888888889,0.232737297072603,0.358673831544182
"CLB",1,3,0.333333333333333,0.1039145861082,0.406806380347862
"CLDT",0,0,0,0,0
"CLF",2,4,0.5,0.251501272987547,-0.00634875211115882
"CLH",4,5,0.8,1.37672423797723,0.509160120265238
"CLR",5,5,1,0.278604296128076,0.63454554844666
"CLVT",0,0,0,0,0
"CLW",0,2,0,-0.159528985969561,-0.310844186126933
"CLX",3,4,0.75,0.249282901013295,0.267232315101056
"CMA",3,5,0.6,0.37782624173322,0.225066260618881
"CMC",2,4,0.5,0.123988228870266,0.24877228663893
"CMCSA",4,5,0.8,0.31032625510582,0.229998087388668
"CME",2,2,1,0.877201753083535,1.03119642678927
"CMG",2,2,1,0.611930111521835,0.255041329560126
"CMI",8,9,0.888888888888889,0.317677519615477,0.220826582962962
"CMP",1,1,1,0.389686160972474,0.3782857679653
"CMS",4,7,0.571428571428571,0.192916042918556,0.0995500747096298
"CMTL",6,6,1,0.841188897415633,0.43907575983637
"CNA",3,4,0.75,0.184666418607366,0.135710694126896
"CNC",3,3,1,0.221465124040736,0.674363055081216
"CNK",1,3,0.333333333333333,-0.0940497099179664,-0.084959457052635
"CNM",0,0,0,0,0
"CNMD",2,3,0.666666666666667,1.17889363699583,1.73111412492488
"CNO",2,4,0.5,0.087987434391629,0.00661170476782488
